Date,total_sales,total_cost_of_sales,Quantity Sold,unit_selling_price,unit_cost_price,gross_profit,daily_gross_profit_percentage
2015-04-04,400302.03949241096,434872.7289103458,10600,37.76434334834066,41.02572914248545,-34570.68941793486,-0.08636151207665846
2015-04-05,135578.2034450376,147335.92505366588,3591,37.75499956698346,41.02921889547922,-11757.721608628286,-0.08672280137857691
2015-04-06,182466.25520866032,198405.2291123257,4836,37.73082200344506,41.0267223143767,-15938.973903665377,-0.08735299513566644
2015-04-07,176814.2025694703,178390.14906155376,4348,40.665639965379555,41.02809316043095,-1575.946492083458,-0.00891300850939431
2015-04-08,100917.67156519879,100579.1289483651,2451,41.174080605956256,41.03595632328238,338.5426168336853,0.0033546415764752037
2015-04-09,74690.6727294505,74427.58597218397,1814,41.174571515683844,41.0295402272238,263.0867572665302,0.003522350886026967
2015-04-10,114067.07710172747,113653.97356322031,2770,41.17945021723013,41.03031536578351,413.1035385071591,0.0036215843256748354
2015-04-11,126507.80094116637,126043.76915933749,3072,41.18092478553593,41.02987277322184,464.03178182887495,0.003668009232447865
2015-04-12,79648.6293946405,79349.40245134271,1934,41.183365767652795,41.02864656222477,299.2269432977919,0.0037568373187590173
2015-04-13,83137.43242759025,82700.35417030295,2019,41.17752968181785,40.96104713734668,437.0782572872995,0.005257298000728843
2015-04-14,40776.02706167025,39940.199579223205,979,41.65069158495429,40.79693521881839,835.8274824470427,0.020498011765170875
2015-04-15,58278.45792605037,56969.92259423945,1398,41.6870228369459,40.751017592445955,1308.5353318109192,0.02245315642138853
2015-04-16,50000.101443420244,48827.88538117275,1198,41.73631172238752,40.75783420799061,1172.2160622474912,0.02344427367960368
2015-04-17,103911.9190821282,101408.94958672023,2485,41.81566160246607,40.80843041719124,2502.9694954079605,0.024087414778950475
2015-04-18,132843.22261657636,129545.5321235172,3172,41.879956688706294,40.84033169089445,3297.6904930591554,0.024823927243749846
2015-04-19,62786.61127718,61213.25590506657,1497,41.94162409965264,40.8906185070585,1573.3553721134303,0.02505877192778632
2015-04-20,57233.40664156013,55706.875425596525,1365,41.929235634842584,40.810897747689765,1526.5312159636014,0.02667203134567755
2015-04-21,56874.34545501001,55172.17122554866,1353,42.035732043614196,40.77765796418969,1702.1742294613505,0.029928682534163698
2015-04-22,132737.73701689864,140263.93010239187,3439,38.59777174088358,40.78625475498455,-7526.193085493229,-0.05669972424296401
2015-04-23,60310.33894812001,58446.054929901366,1434,42.057419071213396,40.757360481102765,1864.284018218641,0.030911516180042203
2015-04-24,343587.0084787192,362390.59604190825,8892,38.64001444879883,40.75467791744357,-18803.587563189038,-0.054727294976735646
2015-04-25,496882.31502370274,535306.0098701882,13144,37.80297588433527,40.72626368458523,-38423.69484648545,-0.07732956815871486
2015-04-26,200369.82986166124,210964.7680869965,5179,38.68890323646674,40.73465303861682,-10594.938225335267,-0.052876913818064294
2015-04-27,194028.06181921624,204053.49893464716,5014,38.69726003574316,40.69674889003733,-10025.43711543092,-0.05167003690822837
2015-04-28,190560.57918183244,200804.03684509994,4936,38.606276171359895,40.68153096537681,-10243.457663267502,-0.05375433737264841
2015-04-29,198985.39962261243,209483.87580877283,5150,38.63794167429368,40.67648073956754,-10498.476186160406,-0.0527600326761229
2015-04-30,385482.8720257082,406252.00759341643,9986,38.60233046522213,40.68215577743005,-20769.135567708232,-0.053878231887623584
2015-05-01,499703.41471803014,526206.9371722165,12937,38.62591131777307,40.67457193879697,-26503.522454186343,-0.053038505788761924
2015-05-02,461667.00388101256,496852.8019930757,12217,37.788901029795575,40.66896963191255,-35185.798112063145,-0.07621466948314057
2015-05-03,259541.60872151394,273280.04637040466,6721,38.61651669714536,40.66062287909607,-13738.437648890715,-0.05293346880511921
2015-05-04,320309.2744015867,336742.60236538574,8283,38.67068385869693,40.654666469320986,-16433.327963799064,-0.05130456492245002
2015-05-05,239922.99815095018,251700.9664012018,6191,38.75351286560333,40.655946761622,-11777.968250251608,-0.04909061799420066
2015-05-06,224994.19507015543,242259.8595396662,5959,37.75703894447985,40.65444865575872,-17265.664469510783,-0.07673826635450384
2015-05-07,117197.97172990369,115769.08632788144,2848,41.150973219769554,40.64925783984601,1428.8854020222498,0.01219206596267111
2015-05-08,330589.1998128597,355565.0417344777,8748,37.79026060960902,40.64529512282552,-24975.841921617975,-0.07554947934099579
2015-05-09,389972.11975571,419827.1365222265,10329,37.75507016707426,40.645477444305016,-29855.01676651649,-0.07655679791985784
2015-05-10,166536.00026357028,179243.05183339986,4410,37.763265365888955,40.64468295541947,-12707.051569829579,-0.07630213016836362
2015-05-11,198442.9126538279,213676.42842593024,5257,37.74831893738404,40.64607731138106,-15233.515772102342,-0.07676522969946689
2015-05-12,193182.15055271276,208039.17344555477,5118,37.74563316778288,40.64852939537999,-14857.022892842011,-0.07690680971474143
2015-05-13,166403.12699582273,179221.57229363997,4410,37.73313537320244,40.639812311482984,-12818.445297817234,-0.07703247847102668
2015-05-14,149178.60148103395,160620.2071408729,3952,37.747621832245436,40.642764964795774,-11441.60565983894,-0.07669736507949222
2015-05-15,380592.57758342725,409812.4326636886,10084,37.74222308443348,40.63986837204369,-29219.85508026136,-0.07677463198518701
2015-05-16,413700.1789323412,445569.7191074052,10964,37.73259567058931,40.63933957564805,-31869.540175064,-0.07703535506634654
2015-05-17,177159.67306561908,190811.57794423788,4695,37.73368968383793,40.64144365159486,-13651.904878618807,-0.0770598897727826
2015-05-18,196420.7635368479,211510.78612034488,5205,37.73693823954811,40.636078025042245,-15090.02258349699,-0.07682498688926108
2015-05-19,137940.87216380518,147846.05216339655,3638,37.91667734024332,40.6393766254526,-9905.179999591375,-0.07180743346199048
2015-05-20,166176.28381159273,178568.18048077746,4394,37.81890846872843,40.639094328806884,-12391.89666918473,-0.07457078943487754
2015-05-21,84604.37757263916,81763.26738933011,2012,42.04988944962185,40.63780685354379,2841.1101833090506,0.03358112505313033
2015-05-22,321821.02028676093,346487.5203341674,8526,37.74583864494029,40.63893036994692,-24666.500047406473,-0.07664664050044714
2015-05-23,418715.41064993,450936.2792642945,11096,37.73570752072188,40.639534901252205,-32220.868614364474,-0.07695171420691502
2015-05-24,169541.26594736153,182419.1414416233,4489,37.76815904374283,40.636921684478345,-12877.875494261767,-0.07595717433335691
2015-05-25,256434.50993607426,276173.7924514967,6795,37.738706392358246,40.64367806497376,-19739.28251542244,-0.07697592075397022
2015-05-26,199385.9124148703,214719.75281922088,5283,37.74103963938488,40.64352693909159,-15333.840404350572,-0.07690533507926493
2015-05-27,243554.22433855545,262251.0800794076,6453,37.74279007261048,40.64017977365684,-18696.85574085216,-0.07676670684579207
2015-05-28,217746.01291984666,234483.4170098073,5770,37.73761055803235,40.63837383185569,-16737.404089960648,-0.07686663863793348
2015-05-29,472160.7521097488,508265.1469737418,12507,37.751719206024525,40.63845422353417,-36104.394863993046,-0.07646631936828363
2015-05-30,546135.462415099,588250.1811507833,14475,37.72956562453189,40.63904532993322,-42114.71873568429,-0.07711405252727266
2015-05-31,264637.3652797106,284828.65965624875,7009,37.75679344838217,40.6375602305962,-20191.294376538135,-0.07629797234111964
2015-06-01,440905.99870597,474967.3276312148,11688,37.72296361276266,40.637177244286,-34061.3289252448,-0.07725304038777552
2015-06-02,334318.8978331521,360168.827077008,8863,37.72073765464877,40.6373493260756,-25849.929243855935,-0.07732117272280795
2015-06-03,269835.828626803,290492.1062803224,7148,37.749836125741886,40.63963434251853,-20656.277653519413,-0.07655127845193649
2015-06-04,201146.4892798303,216428.50043796102,5326,37.76689622227381,40.6362186327377,-15282.011158130714,-0.07597453583627173
2015-06-05,293461.08393818577,315937.8621965937,7775,37.74419086021682,40.63509481628215,-22476.778258407954,-0.0765920235718288
2015-06-06,349413.00982046727,376094.7218058327,9255,37.753971887678794,40.63692293958214,-26681.71198536543,-0.07636152986711864
2015-06-07,179602.9151631903,193348.5914462289,4758,37.7475651877239,40.636526155155295,-13745.6762830386,-0.07653370364589596
2015-06-08,109810.54567571807,106166.0816212578,2613,42.024701751135886,40.62995852325213,3644.464054460259,0.033188652620147606
2015-06-09,76956.92035364964,74212.79057454942,1830,42.052961941885044,40.553437472431376,2744.1297791002144,0.035657998871183726
2015-06-10,71199.58840203952,68669.39496391629,1694,42.03045360214848,40.536832918486596,2530.1934381232277,0.035536630125389185
2015-06-11,68988.34667032477,66539.16519576797,1642,42.01482744843165,40.52324311557124,2449.181474556797,0.03550137947588051
2015-06-12,155156.87922800638,149423.24358090668,3690,42.04793475013723,40.49410395146523,5733.635647099698,0.03695379589759599
2015-06-13,185109.52314601393,178347.369376849,4404,42.032135137605344,40.496677878485244,6762.153769164928,0.03653055582575813
2015-06-14,83779.54401080892,80659.82181208202,1992,42.058004021490426,40.49187841971989,3119.7221987269004,0.037237278330428794
2015-06-15,149501.57453075759,143962.87189290192,3557,42.03024305053629,40.473115516700005,5538.702637855662,0.0370477879931369
2015-06-16,100477.29679260367,96810.1035815691,2395,41.952942293362696,40.42175514888063,3667.193211034566,0.036497729617508134
2015-06-17,89072.70534707917,85639.30774599456,2120,42.01542705050905,40.395899880186114,3433.397601084609,0.03854601235817517
2015-06-18,78746.59585751953,75673.78198741567,1875,41.99818445734375,40.35935039328836,3072.813870103855,0.039021545460373466
2015-06-19,141913.38242954636,136017.75039375728,3376,42.03595451112155,40.28961800762953,5895.63203578908,0.04154387651718468
2015-06-20,169304.27828351516,162287.909224824,4027,42.042284152847074,40.29995262598063,7016.369058691169,0.041442361231661444
2015-06-21,89512.24283606843,85781.80703122966,2128,42.0640238891299,40.31099954475078,3730.4358048387658,0.04167514617716191
2015-06-22,85984.07533913916,82427.23153690711,2046,42.02545226741895,40.28701443641599,3556.843802232048,0.04136630868219624
2015-06-23,64956.46207589964,62169.77712485719,1546,42.01582281752887,40.2133099125855,2786.684951042451,0.04290081174350744
2015-06-24,106613.43283547854,113428.47427466739,2822,37.77938796437935,40.194356582093334,-6815.041439188848,-0.06392291532067576
2015-06-25,183843.81729524274,195365.7307199428,4865,37.789068303235915,40.15739583143737,-11521.913424700062,-0.06267229213477722
2015-06-26,319579.7940943557,339241.6918024566,8450,37.8200939756634,40.14694577543865,-19661.897708100907,-0.06152422046525177
2015-06-27,369245.7587066497,392017.9734509866,9770,37.79383405390478,40.12466463162606,-22772.214744336903,-0.06167224458880914
2015-06-28,185648.49109673031,197095.10874296943,4914,37.779505717690334,40.10889473808902,-11446.617646239116,-0.0616574774113029
2015-06-29,165557.76178385274,175871.1109205226,4385,37.755475891414534,40.10743692600287,-10313.349136669858,-0.06229456731925778
2015-06-30,212465.0832049415,225678.9345253019,5627,37.75814522924143,40.106439403821206,-13213.851320360409,-0.06219304895202226
2015-07-01,305231.90808635816,324248.8414913401,8086,37.74819541013581,40.10002986536484,-19016.933404981915,-0.06230322879481369
2015-07-02,250481.61765724423,266061.92835854064,6639,37.72881724013319,40.07560300625706,-15580.310701296403,-0.062201413608787434
2015-07-03,268410.4807020094,284592.9946612319,7104,37.78300685557565,40.06095082506079,-16182.513959222473,-0.06029017166877466
2015-07-04,316365.4987383921,335025.0763601264,8364,37.82466508110857,40.055604538513435,-18659.577621734294,-0.058981076306187895
2015-07-05,156873.04365826395,165968.62450163957,4146,37.83720300488759,40.03102375823434,-9095.580843375617,-0.05798052126272026
2015-07-06,173987.75154080152,184188.97897635488,4601,37.815203551576076,40.03237969492608,-10201.22743555336,-0.05863187118181184
2015-07-07,135753.76604209637,143799.5986875294,3593,37.78284610133492,40.022153823414804,-8045.832645433024,-0.059267841180465394
2015-07-08,84426.50941202953,84588.96303542092,2114,39.93685402650403,40.01370058439968,-162.45362339139683,-0.0019242015869514273
2015-07-09,70815.19028553025,71913.06858060515,1797,39.40745146662785,40.0184021038426,-1097.878295074901,-0.015503429287532844
2015-07-10,125983.15175354636,127884.58724444837,3195,39.43134640173595,40.026474880891506,-1901.435490902004,-0.015092776013586908
2015-07-11,142378.18404122637,143924.56511903758,3595,39.604501819534455,40.03464954632478,-1546.3810778112093,-0.010861081620225232
2015-07-12,57427.68070701013,58723.04053175166,1467,39.14633995024548,40.029339149114975,-1295.3598247415357,-0.022556366699716165
2015-07-13,63331.33100223037,64690.05906998081,1610,39.33623043616793,40.18016091303156,-1358.7280677504386,-0.021454279362967874
2015-07-14,51241.02855330037,52509.91621999616,1307,39.20507157865369,40.1759114154523,-1268.8876666957876,-0.0247631185891576
2015-07-15,80326.44080925026,81730.270702131,2050,39.183629663048904,39.86842473274683,-1403.829892880749,-0.017476560379594042
2015-07-16,71912.56572806025,73762.62917326878,1849,38.8926802206924,39.89325536683006,-1850.063445208536,-0.025726567067633387
2015-07-17,119204.30953474637,122669.69942792531,3070,38.82876532076429,39.95755681691378,-3465.3898931789445,-0.029071011834256148
2015-07-18,129441.27865673638,132493.43152089373,3322,38.964864135080184,39.88363381122629,-3052.152864157353,-0.023579440004230158
2015-07-19,77645.74993512024,79555.63473624234,1982,39.17545405404654,40.13906898902237,-1909.884801122098,-0.024597415862657936
2015-07-20,69926.65036245,71362.51783813686,1787,39.130750062926694,39.934257324083305,-1435.8674756868568,-0.020533909006714056
2015-07-21,71973.04430034013,73851.78839873473,1846,38.98864805002174,40.006385914807545,-1878.7440983945999,-0.02610344076255395
2015-07-22,44304.898362210246,45468.83697600943,1142,38.79588297916834,39.81509367426395,-1163.9386137991823,-0.0262711044788664
2015-07-23,66799.7237304905,69323.64787191155,1734,38.52348542704181,39.97903568160989,-2523.9241414210555,-0.03778345179396332
2015-07-24,125689.59284090636,130428.22639511683,3259,38.56692017210996,40.02093476376705,-4738.633554210464,-0.037701081267790135
2015-07-25,138624.94500363516,143537.39521883638,3572,38.808775196986325,40.18404121467984,-4912.450215201214,-0.03543698585469155
2015-07-26,81715.04533178038,85089.22343005694,2109,38.74587260871521,40.34576739215597,-3374.178098276563,-0.04129200546333525
2015-07-27,86842.86135788013,90242.79409715362,2242,38.73455011502236,40.25102323691062,-3399.932739273485,-0.03915039976932974
2015-07-28,56976.785283900375,59094.076857821434,1474,38.654535470760095,40.09096123325742,-2117.2915739210584,-0.037160600819634695
2015-07-29,53433.66802753037,55516.52556207961,1381,38.692011605742486,40.200235743721656,-2082.8575345492354,-0.03898024619002564
2015-07-30,55134.081818380364,57064.75069601244,1423,38.74496262711199,40.10172220380354,-1930.6688776320734,-0.035017702552696456
2015-07-31,145033.61079266516,149876.87328204015,3740,38.77904031889443,40.074030289315544,-4843.262489374989,-0.03339406957397443
2015-08-01,173306.90648994275,178699.97587509945,4453,38.91913462608191,40.13024385248135,-5393.069385156705,-0.03111860625975499
2015-08-02,88154.33871239,90828.66169982335,2258,39.04089402674491,40.22527090337615,-2674.3229874333483,-0.030336827732989107
2015-08-03,81142.02784779038,83114.57680933841,2074,39.123446406842035,40.07453076631553,-1972.5489615480328,-0.02430983072358289
2015-08-04,77672.8827777405,80417.7464421733,2007,38.70098793111136,40.068633005567165,-2744.863664432807,-0.035338763880918174
2015-08-05,75483.42255430049,78024.28467503063,1948,38.749190222946865,40.05353422742846,-2540.8621207301476,-0.033661193872102556
2015-08-06,74354.5701020405,76978.30523840741,1922,38.686040635817115,40.05114736649709,-2623.735136366915,-0.03528680392834269
2015-08-07,120326.87629269795,123707.76157316696,3088,38.965957348671616,40.06080361825355,-3380.8852804690105,-0.028097507262175806
2015-08-08,131867.99350401637,135721.42603033097,3388,38.92207600472738,40.0594527834507,-3853.432526314602,-0.029221893985952218
2015-08-09,75504.00274262049,77978.69447147881,1944,38.83950758365251,40.1124971561105,-2474.691728858321,-0.03277563624400282
2015-08-10,69968.07769908049,72665.7255271172,1812,38.61372941450358,40.102497531521635,-2697.6478280367155,-0.038555408648480956
2015-08-11,60187.14904728037,62538.49327792498,1563,38.50745300529774,40.01183191166025,-2351.3442306446086,-0.03906721397947419
2015-08-12,44698.700751095246,46849.567146474845,1171,38.171392614086464,40.0081700653073,-2150.8663953795985,-0.04811921508315644
2015-08-13,39463.40905993025,41414.418370139814,1035,38.128897642444684,40.01393079240562,-1951.0093102095634,-0.049438438206053245
2015-08-14,85794.09690262025,89898.89422749996,2247,38.181618559243546,40.00840864597239,-4104.797324879706,-0.04784475241389645
2015-08-15,117288.01005380173,122504.35720229718,3068,38.229468726793264,39.929712256289825,-5216.34714849545,-0.04447468369616498
2015-08-16,71056.06100378049,74589.17286625026,1866,38.07934673300133,39.97276145029489,-3533.11186246977,-0.049722878140990585
2015-08-17,64394.07445333037,67505.25413928372,1690,38.103002635106726,39.94393736052291,-3111.1796859533424,-0.048314689082272176
2015-08-18,35165.972082725246,36841.967322813805,922,38.14096755176274,39.958749807824084,-1675.9952400885595,-0.04765957375345432
2015-08-19,23234.183195130125,24104.085977912528,604,38.467190720414116,39.907427115749215,-869.9027827824029,-0.037440644049184145
2015-08-20,24754.957181800124,25407.174070346187,643,38.4991558037327,39.5134900005384,-652.2168885460633,-0.02634692048773059
2015-08-21,76691.2830290555,78691.9563155523,2006,38.23094866852218,39.22829327794233,-2000.6732864968071,-0.02608736231129196
2015-08-22,102231.21179235782,104713.00749977645,2677,38.18872312004401,39.11580407163857,-2481.795707418627,-0.024276301375155476
2015-08-23,56974.86802579037,57548.98515340962,1467,38.837674182542855,39.22902873443056,-574.1171276192545,-0.01007667323352769
2015-08-24,59442.73111516537,59785.42861456379,1528,38.90231093924435,39.12658940743704,-342.6974993984186,-0.005765170828616043
2015-08-25,217683.36226402503,246975.73076564312,6360,34.226943752205194,38.832662070069674,-29292.368501618097,-0.13456411274137617
2015-08-26,275458.8068961961,307092.27437902824,8035,34.28236551290555,38.21932475159032,-31633.467482832144,-0.11483919443081339
2015-08-27,228731.86548652744,252845.44555357666,6675,34.26694614030374,37.87946749866317,-24113.580067049217,-0.10542291523639732
2015-08-28,387639.119999522,426783.3022181441,11330,34.21351456306461,37.668429145467265,-39144.182218622125,-0.10098099030528807
2015-08-29,461188.0048517348,504578.1887572265,13484,34.202610861149125,37.42051236704439,-43390.18390549172,-0.09408350488092385
2015-08-30,202249.677169425,220152.18675395823,5913,34.20424102307204,37.23189358260751,-17902.509584533225,-0.08851687594802068
2015-08-31,332559.76497908594,361970.285938652,9721,34.21044799702561,37.2359104967238,-29410.520959566056,-0.08843679860495339
2015-09-01,384806.7715819784,418101.5975483603,11257,34.1837764574912,37.1414761968873,-33294.825966381875,-0.08652349289359845
2015-09-02,345776.25028037594,373816.1684006343,10102,34.22849438530746,37.00417426258506,-28039.91812025837,-0.0810926664209064
2015-09-03,271551.0951007561,293343.8739735622,7938,34.20900668943765,36.95438069709778,-21792.778872806113,-0.08025295889423734
2015-09-04,340440.20546208567,366359.65859248454,9936,34.263305702705885,36.87194631566874,-25919.453130398877,-0.07613511187733521
2015-09-05,364416.7315821381,392128.30126516864,10643,34.24003867162812,36.84377537021222,-27711.56968303054,-0.07604362610552765
2015-09-06,164719.60449161517,176647.84265184918,4800,34.3165842690865,36.80163388580191,-11928.238160234003,-0.07241541282866056
2015-09-07,178921.09934873637,192507.5287324894,5228,34.223622675733814,36.8224041186858,-13586.429383753013,-0.07593531133671165
2015-09-08,70286.9978107705,66639.6980528115,1810,38.83259547556381,36.817512736359944,3647.299757959001,0.05189152861213975
2015-09-09,76013.67790171049,72211.10317465069,1961,38.762711831570876,36.82361202174946,3802.574727059793,0.050024874891288824
2015-09-10,48406.787146740244,45316.54273361083,1232,39.291223333393056,36.78290806299581,3090.2444131294105,0.06383907289202337
2015-09-11,85940.02694079,81559.84562327196,2194,39.17047718358706,37.174040849257956,4380.181317518043,0.05096788392370241
2015-09-12,57381.75145418537,54340.891509322864,1469,39.06177770877152,36.99175732424974,3040.8599448625027,0.0529935017283392
2015-09-13,32479.796394255125,30763.688117313315,829,39.1794890159893,37.1093945926578,1716.10827694181,0.05283617717644767
2015-09-14,52160.18393341537,49656.007748568794,1329,39.24769295215604,37.36343698161685,2504.176184846576,0.04800934344946445
2015-09-15,51002.83956949524,48601.967504707296,1300,39.23295351499634,37.38612884977484,2400.8720647879454,0.047073301899526104
2015-09-16,30194.71595621512,28605.460797613814,773,39.06172827453444,37.00577076017311,1589.255158601307,0.052633552205156045
2015-09-17,29751.222605555122,28084.23512836408,760,39.14634553362516,36.95294095837379,1666.9874771910436,0.05603088986601126
2015-09-18,68504.63943753537,64881.97564825693,1755,39.03398258549024,36.96978669416349,3622.663789278442,0.05288202111598146
2015-09-19,68996.56175729049,65211.57177094122,1766,39.06940076856766,36.92614483065754,3784.9899863492683,0.05485766087393955
2015-09-20,41855.928759400245,39629.45187227755,1078,38.827392170130096,36.76201472381962,2226.476887122699,0.053193823506369184
2015-09-21,44303.466485900244,41485.458718801405,1124,39.41589545008919,36.908771102136484,2818.0077670988394,0.06360693622011906
2015-09-22,46599.298130810246,43806.73201043591,1182,39.42411009374809,37.061533003752885,2792.5661203743366,0.05992721419398299
2015-09-23,125182.75716534758,138583.8378162164,3725,33.606109306133575,37.20371484999098,-13401.080650868826,-0.10705212885803446
2015-09-24,150036.8050416176,167704.85540677374,4492,33.400891594304895,37.33411741023458,-17668.050365156145,-0.11775810848714977
2015-09-25,368037.6919446588,413540.807164328,11030,33.366971164520294,37.492366923329826,-45503.115219669184,-0.12363710624104068
2015-09-26,351319.63806908,397626.5850584556,10528,33.37002641233663,37.76848262333355,-46306.946989375574,-0.13180859243703943
2015-09-27,163289.93666880394,185404.04401051014,4895,33.358516173402236,37.876209195201255,-22114.1073417062,-0.1354284764440786
2015-09-28,190892.45898757636,216571.05952146213,5720,33.372807515310555,37.86207334291296,-25678.600533885765,-0.13451867438910708
2015-09-29,143082.1332657676,162929.0184723528,4288,33.36803481011371,37.99650617358974,-19846.885206585197,-0.1387097379217896
2015-09-30,323548.78534206876,368434.8859088649,9693,33.37963327577311,38.01040812017589,-44886.10056679614,-0.13873054883930644
2015-10-01,402312.33315894654,459285.80452600674,12065,33.34540680969304,38.067617449316764,-56973.47136706021,-0.14161502561879202
2015-10-02,393635.174854894,448390.96576197416,11758,33.47807236391342,38.134969022110404,-54755.79090708017,-0.13910289121713992
2015-10-03,451100.060076857,515549.389916234,13508,33.39502961777147,38.166226674284424,-64449.329839377024,-0.14287147252517846
2015-10-04,202902.62490132518,232360.32715548942,6085,33.344720608270364,38.18575631150196,-29457.702254164236,-0.14518147445598592
2015-10-05,294557.6463662238,336897.9224004055,8828,33.36629433237696,38.16242890806587,-42340.276034181705,-0.14374190097085443
2015-10-06,221618.32824753015,253291.06228608298,6636,33.3963725508635,38.16923783696247,-31672.734038552822,-0.14291567980414002
2015-10-07,63968.38248018537,61942.84267774664,1622,39.43796700381342,38.18917551032468,2025.5398024387323,0.03166470252809905
2015-10-08,59609.54470528037,57736.476659462984,1512,39.42430205375686,38.185500436152765,1873.0680458173883,0.03142228404994791
2015-10-09,126588.25297451638,122622.36311479038,3211,39.42331142152488,38.18821647922466,3965.8898597259977,0.03132905120765333
2015-10-10,119755.01159048088,116003.68691362541,3037,39.43200908478132,38.19680174962971,3751.3246768554673,0.03132499113843895
2015-10-11,57413.410482090374,55617.58464392972,1456,39.43228741901812,38.19889055214953,1795.8258381606574,0.031278856683158544
2015-10-12,57749.13693860537,55933.00857584616,1465,39.41920610143711,38.179528038120246,1816.128362759213,0.03144858016995106
2015-10-13,40140.82003455524,38881.08844178642,1018,39.43106093767705,38.19360357739334,1259.7315927688178,0.0313828066213988
2015-10-14,42195.81736485025,40869.24947226706,1070,39.43534333163575,38.195560254455195,1326.567892583189,0.0314383741192377
2015-10-15,53490.797465390366,51799.16590340081,1357,39.41842112409017,38.17182454193133,1691.631561989554,0.03162472130059519
2015-10-16,110809.31580557745,107331.98051512288,2810,39.43392021550799,38.196434347018815,3477.3352904545754,0.031381254050478924
2015-10-17,111527.01346960258,108023.60734392128,2829,39.42276898890158,38.18437870057309,3503.4061256813,0.031413072193815866
2015-10-18,59808.13866875037,57937.4586559695,1517,39.42527268869504,38.19212831639387,1870.6800127808674,0.031278017581214144
2015-10-19,55166.226228085376,53436.89709278487,1399,39.43261345824544,38.19649542014644,1729.3291353005043,0.03134760619931792
2015-10-20,42054.680471955246,40736.15047559227,1067,39.413946084306694,38.178210380123964,1318.5299963629732,0.03135275269163568
2015-10-21,53678.179109280245,51999.86086819557,1361,39.44024916185176,38.207098360173084,1678.3182410846784,0.03126630353216508
2015-10-22,55930.16864310537,54177.690061877336,1419,39.415199889432955,38.180190318447735,1752.4785812280315,0.031333332685097554
2015-10-23,185771.00146306364,192527.0110099228,5042,36.84470477252353,38.1846511324718,-6756.009546859161,-0.036367406611641916
2015-10-24,253116.91319854016,262409.5694229162,6872,36.83307817208093,38.185327331623434,-9292.656224376056,-0.03671290119237141
2015-10-25,118618.45370215292,122915.26701698842,3218,36.860924083950565,38.196167500617904,-4296.813314835497,-0.03622381830760208
2015-10-26,123320.78404237365,128133.77860887129,3347,36.84517001564794,38.283172575103464,-4812.99456649764,-0.03902825143281501
2015-10-27,117051.27721540268,122175.00027270183,3177,36.84333560447047,38.45609073739434,-5123.723057299154,-0.0437733203702704
2015-10-28,159299.98906190018,174699.07672381026,4532,35.150041717100656,38.54789865926969,-15399.087661910075,-0.09666722359865547
2015-10-29,119047.40986790293,124349.26548929588,3231,36.845376003683974,38.48630934363847,-5301.855621392955,-0.044535665473746856
2015-10-30,285081.9743284353,297627.6907154063,7731,36.875174534786616,38.49795507895568,-12545.716386971006,-0.044007399683985
2015-10-31,391656.2125835714,429832.83476080553,11148,35.132419499782145,38.5569460675283,-38176.62217723415,-0.09747482856304251
2015-11-01,274814.77805485035,287978.17491181655,7459,36.84338088950936,38.60814786322785,-13163.396856966196,-0.04789915939068935
2015-11-02,269555.02312096773,281915.19210462895,7316,36.84459036645267,38.53406124994928,-12360.16898366122,-0.045853973858666956
2015-11-03,192001.03461514864,201125.77547468373,5211,36.845333835184924,38.59638754071843,-9124.740859535086,-0.047524435885592645
2015-11-04,201367.78697700135,220579.99556067705,5731,35.13658820048881,38.488919134649635,-19212.208583675703,-0.09540855005706533
2015-11-05,111874.55897295268,116637.03434528297,3036,36.84932772495148,38.41799550239887,-4762.475372330286,-0.04256978008272358
2015-11-06,214540.3330908476,223738.43271863073,5822,36.84993697884706,38.42982355180878,-9198.099627783144,-0.042873521706933246
2015-11-07,280264.24446527625,306935.1603958135,7987,35.090051892484816,38.42934273141524,-26670.915930537274,-0.0951634625437984
2015-11-08,134136.72870994985,140236.3033001348,3640,36.85074964559062,38.526456950586486,-6099.574590184959,-0.04547281455904859
2015-11-09,94243.46552793356,89949.30417187726,2338,40.30943777927013,38.472756275396605,4294.161356056298,0.04556455274645559
2015-11-10,131436.19785473638,143823.38644063805,3744,35.105822076585575,38.4143660364952,-12387.188585901662,-0.0942448791739397
2015-11-11,147893.94147097637,161665.60055441552,4216,35.07920812878946,38.345730681787366,-13771.659083439154,-0.09311848035466544
2015-11-12,140238.3905104714,153481.4533973026,4000,35.05959762761785,38.37036334932565,-13243.062886831205,-0.09443250766517008
2015-11-13,358183.774004685,391310.3206849369,10204,35.1022906707845,38.34871821686955,-33126.54668025189,-0.09248477760418762
2015-11-14,377937.13869747263,413010.2290451295,10769,35.09491491294202,38.351771663583385,-35073.090347656864,-0.09280138614726567
2015-11-15,168729.96240320895,184673.48850580244,4803,35.13011917618341,38.4496124309395,-15943.526102593489,-0.09449137471206046
2015-11-16,177192.56981712018,193615.30370472991,5042,35.14331015809603,38.40049656976,-16422.733887609735,-0.09268297143926282
2015-11-17,152368.74909244638,166625.3650177976,4342,35.091835350632515,38.37525679820304,-14256.615925351216,-0.09356653520008443
2015-11-18,147471.80491951638,161402.91869953024,4202,35.09562230354983,38.41097541635656,-13931.113780013868,-0.0944662865394294
2015-11-19,145697.1519823564,159317.609394273,4151,35.09928980543396,38.38053707402385,-13620.457411916606,-0.09348471968461
